,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep
2000,3.027535168,1.518539681,1.022010368,19.16846512,28.08677615,38.51644509,86.55054719,95.9728928,22.12428831,2.25253235,2.494954734,2.449019285
2001,0.524939196,2.843561034,4.485699995,3.297077157,4.462076834,29.79375055,48.44876965,59.28974433,3.330113996,0.500695315,0.706646402,-0.296158605
2002,1.839199034,6.195896334,10.00642636,13.59832351,14.22071407,27.31420306,85.43895541,78.61603676,19.71593319,2.668540207,0.075293863,0.132807215
2003,-0.428443363,6.746559377,7.94087682,15.99278306,15.7334381,35.73877784,46.40778682,112.455303,43.80980507,3.347701726,1.440538744,-0.393034411
2004,2.031433454,1.608833601,11.27581779,10.32428569,15.44575605,62.10204931,72.74486445,47.66630995,9.063475124,1.552509127,0.249606017,0.28704236
2005,3.91628064,5.81308288,9.350258456,20.4286131,22.57986975,44.48052819,68.93742332,181.645598,87.08196868,15.83087942,3.568637567,-0.196198935
2006,3.822321432,3.106667886,77.43532939,47.36956571,52.74045149,41.58936597,108.2177186,180.5721918,70.17553773,10.75237794,2.987015055,0.952516202
2007,2.083930829,4.227787987,7.930332258,8.155208404,19.12661741,41.86184556,48.31498342,35.6451947,6.078761533,3.117786583,2.04217919,1.42887248
2008,2.310745498,1.550081789,3.27554406,7.045634328,8.728686586,22.73718021,51.68382889,69.79327591,17.26954518,3.77995047,1.805589286,2.56279906
2009,2.64359455,6.581777927,5.417525702,16.32191545,19.24267683,50.85166398,72.71912873,115.6288341,16.95282099,2.228404819,1.404295721,0.393351451
2010,4.186036805,1.888461141,6.252240765,11.10368834,12.1489776,25.58114902,55.69259799,101.3442526,99.38931207,8.939992958,0.125743433,0.225680326
2011,14.68530254,9.80823917,49.05190609,29.66822697,21.89870533,56.60405506,97.08828058,129.3838144,159.6682354,52.93737654,4.724821859,3.666329411
2012,4.462042359,3.199260759,1.741587117,10.0107321,6.977341452,29.30225535,75.8300552,35.0924191,6.413916581,1.443096321,1.019426742,-0.203824486
2013,1.72796653,9.02252917,41.21618033,15.41614363,12.278062,34.96450624,44.82126233,24.06754119,5.956601269,1.822618005,0.990143482,0.74642978
2014,0.302878437,1.247429376,1.624138963,1.262345291,11.44435067,23.56405968,40.44100911,25.29415074,3.386936834,2.242416792,1.319695492,0.60512321
2015,1.517593422,1.369035713,12.51970752,6.419776978,39.96004098,11.92407512,10.63588318,15.23313945,4.116563891,2.227849119,0.025950738,0.277820442
2016,1.337550629,3.19757746,10.28395484,18.97277764,32.56683228,77.48945644,86.54936566,63.16743917,18.48752042,2.336813939,-0.03620487,0.86869268
2017,16.39482052,7.939120665,50.25590436,112.518735,150.0951601,78.34679779,113.7993602,171.0120568,92.84247154,17.98811988,4.917207964,3.94912745
2018,2.11102068,17.36304395,7.011200267,20.06408619,8.250031248,58.13270372,107.2943964,38.0930269,8.325656367,4.401571044,3.344988208,1.214239575
2019,2.249759344,3.256205987,4.318419216,18.58510054,43.81902615,52.43918476,121.2724863,135.0196921,115.7853145,18.33347037,4.446970356,3.087651342
2020,2.822267886,2.888405865,10.83975935,9.06222976,11.18273999,18.41476822,68.95413487,65.83448421,10.14212802,3.084038775,3.006519006,1.011358416
2021,2.793827649,0.733402187,1.018478632,3.371779786,6.52539567,13.14285626,43.70552786,24.74808251,3.804542986,1.687032367,0.20391369,1.688816922
